Countrycode	Timezone	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	AirQualityStationNatCode	SamplingPoint	SamplingProcess	Sample	AirPollutantCode	AirPollutant	Projection	Longitude	Latitude	Altitude	MeasurementType	MeasurementMethod	AirQualityStationType	AirQualityStationArea	EquivalenceDemonstrated	MeasurementEquipment	InletHeight	BuildingDistance	KerbDistance
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00001_100	SPP-SI_A_UV-FL_ML8850	SPO_F-SI0002A_00001_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	SO2	EPSG:4979	nan	nan	270	automatic	UV-FL	traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00005_100	SPP-SI_A_TEOM_TEOM1400A	SPO_F-SI0002A_00005_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	PM10	EPSG:4979	nan	nan	270	automatic	TEOM	traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00005_101	SPP-SI_N_gravi_leckelSEQ47-50	SPO_F-SI0002A_00005_101_101	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	PM10	EPSG:4979	nan	nan	270	active		traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00007_100	SPP-SI_A_UV-P_API400	SPO_F-SI0002A_00007_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	O3	EPSG:4979	nan	nan	270	automatic	UV-P	traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00008_100	SPP-SI_A_chemi_API200A	SPO_F-SI0002A_00008_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	NO2	EPSG:4979	nan	nan	270	automatic	chemi	traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00009_100	SPP-SI_A_chemi_API200A	SPO_F-SI0002A_00009_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	NOX as NO2	EPSG:4979	nan	nan	270	automatic	chemi	traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00010_100	SPP-SI_A_NDIR_ML	SPO_F-SI0002A_00010_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	CO	EPSG:4979	nan	nan	270	automatic	NDIR	traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00012_100	SPP-SI_N_ICP-MS_leckelSEQ47-50	SPO_F-SI0002A_00012_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/12	Pb	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00014_100	SPP-SI_N_ICP-MS_leckelSEQ47-50	SPO_F-SI0002A_00014_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/14	Cd	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00015_100	SPP-SI_N_ICP-MS_leckelSEQ47-50	SPO_F-SI0002A_00015_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/15	Ni	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00018_100	SPP-SI_N_ICP-MS_leckelSEQ47-50	SPO_F-SI0002A_00018_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/18	As	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00020_100	SPP-SI_A_5140751407	SPO_F-SI0002A_00020_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	C6H6	EPSG:4979	nan	nan	270	automatic	other	traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00021_100	SPP-SI_A_5140751407	SPO_F-SI0002A_00021_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21	C6H5-CH3	EPSG:4979	nan	nan	270	automatic	other	traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00431_100	SPP-SI_A_5140751407	SPO_F-SI0002A_00431_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/431	C6H5-C2H5	EPSG:4979	nan	nan	270	automatic	other	traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00464_100	SPP-SI_A_5140751407	SPO_F-SI0002A_00464_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/464	m,p-C6H4(CH3)2	EPSG:4979	nan	nan	270	automatic	other	traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_00482_100	SPP-SI_A_5140751407	SPO_F-SI0002A_00482_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/482	o-C6H4-(CH3)2	EPSG:4979	nan	nan	270	automatic	other	traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_05029_100	SPP-SI_N_GC-MS_leckelSEQ47-50	SPO_F-SI0002A_05029_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5029	BaP in PM10	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_05380_100	SPP-SI_N_GC-MS_leckelSEQ47-50	SPO_F-SI0002A_05380_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5380	Benzo(b,j,k)fluorantheneInPM1	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_05419_100	SPP-SI_N_GC-MS_leckelSEQ47-50	SPO_F-SI0002A_05419_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5419	Dibenzo(ah)anthracene in PM10	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_05610_100	SPP-SI_N_GC-MS_leckelSEQ47-50	SPO_F-SI0002A_05610_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5610	Benzo(a)anthracene in PM10	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_05655_100	SPP-SI_N_GC-MS_leckelSEQ47-50	SPO_F-SI0002A_05655_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5655	Indeno-(1,2,3-cd)pyrene in PM	EPSG:4979	nan	nan	270	active		traffic	urban			3	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0002A	SI0002A	E22	SPO-SI0002A_06001_100	SPP-SI_N_gravi_leckelSEQ47-50	SPO_F-SI0002A_06001_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	PM2.5	EPSG:4979	nan	nan	270	active		traffic	urban			0	-999	3
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00001_100	SPP-SI_A_UV-FL_ML8850	SPO_F-SI0003A_00001_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	SO2	EPSG:4979	nan	nan	299	automatic	UV-FL	background	urban			3	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00005_100	SPP-SI_A_TEOM_TEOM1400A	SPO_F-SI0003A_00005_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	PM10	EPSG:4979	nan	nan	299	automatic	TEOM	background	urban			3	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00007_100	SPP-SI_A_UV-P_thermo49c	SPO_F-SI0003A_00007_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	O3	EPSG:4979	nan	nan	299	automatic	UV-P	background	urban			3	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00008_100	SPP-SI_A_chemi_API200A	SPO_F-SI0003A_00008_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	NO2	EPSG:4979	nan	nan	299	automatic	chemi	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00009_100	SPP-SI_A_chemi_API200A	SPO_F-SI0003A_00009_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	NOX as NO2	EPSG:4979	nan	nan	299	automatic	chemi	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00010_100	SPP-SI_A_NDIR_ML	SPO_F-SI0003A_00010_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	CO	EPSG:4979	nan	nan	299	automatic	NDIR	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00012_100	SPP-SI_N_gravi_00714	SPO_F-SI0003A_00012_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/12	Pb	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00014_100	SPP-SI_N_ICP-MS_01973	SPO_F-SI0003A_00014_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/14	Cd	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00015_100	SPP-SI_N_gravi_00714	SPO_F-SI0003A_00015_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/15	Ni	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00018_100	SPP-SI_N_ICP-MS_01973	SPO_F-SI0003A_00018_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/18	As	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00020_100	SPP-SI_A_5140751407	SPO_F-SI0003A_00020_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	C6H6	EPSG:4979	nan	nan	299	automatic	other	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00021_100	SPP-SI_A_5140751407	SPO_F-SI0003A_00021_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21	C6H5-CH3	EPSG:4979	nan	nan	299	automatic	other	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00431_100	SPP-SI_A_5140751407	SPO_F-SI0003A_00431_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/431	C6H5-C2H5	EPSG:4979	nan	nan	299	automatic	other	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00464_100	SPP-SI_A_5140751407	SPO_F-SI0003A_00464_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/464	m,p-C6H4(CH3)2	EPSG:4979	nan	nan	299	automatic	other	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_00482_100	SPP-SI_A_5140751407	SPO_F-SI0003A_00482_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/482	o-C6H4-(CH3)2	EPSG:4979	nan	nan	299	automatic	other	background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_05029_100	SPP-SI_N_GC-MS_01969	SPO_F-SI0003A_05029_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5029	BaP in PM10	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_05380_100	SPP-SI_N_GC-MS_01969	SPO_F-SI0003A_05380_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5380	Benzo(b,j,k)fluorantheneInPM1	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_05419_100	SPP-SI_N_GC-MS_01969	SPO_F-SI0003A_05419_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5419	Dibenzo(ah)anthracene in PM10	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_05610_100	SPP-SI_N_GC-MS_01969	SPO_F-SI0003A_05610_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5610	Benzo(a)anthracene in PM10	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0003A	SI0003A	E21	SPO-SI0003A_05655_100	SPP-SI_N_gravi_00714	SPO_F-SI0003A_05655_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5655	Indeno-(1,2,3-cd)pyrene in PM	EPSG:4979	nan	nan	299	active		background	urban			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00001_100	SPP-SI_N_SP_01301	SPO_F-SI0008R_00001_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	SO2	EPSG:4979	nan	nan	540	active		background	rural-regional			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00005_100	SPP-SI_N_gravi_leckelSEQ47-50	SPO_F-SI0008R_00005_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	PM10	EPSG:4979	nan	nan	540	active		background	rural-regional			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00007_100	SPP-SI_A_UV-P_thermo49c	SPO_F-SI0008R_00007_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	O3	EPSG:4979	nan	nan	540	automatic	UV-P	background	rural-regional			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00008_100	SPP-SI_N_SP_glass-filter	SPO_F-SI0008R_00008_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	NO2	EPSG:4979	nan	nan	540	active		background	rural-regional			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00012_100	SPP-SI_N_ICP-MS_leckelLVS3	SPO_F-SI0008R_00012_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/12	Pb	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00014_100	SPP-SI_N_ICP-MS_leckelLVS3	SPO_F-SI0008R_00014_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/14	Cd	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00015_100	SPP-SI_N_ICP-MS_leckelLVS3	SPO_F-SI0008R_00015_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/15	Ni	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_00018_100	SPP-SI_N_ICP-MS_leckelSEQ47-50	SPO_F-SI0008R_00018_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/18	As	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_04813_100	SPP-SI_A_5030350303	SPO_F-SI0008R_04813_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813	Hg0 + Hg-reactive	EPSG:4979	nan	nan	540	automatic	other	background	rural-regional			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_05029_100	SPP-SI_N_GC-MS_leckelLVS3	SPO_F-SI0008R_05029_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5029	BaP in PM10	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_05380_100	SPP-SI_N_GC-MS_leckelLVS3	SPO_F-SI0008R_05380_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5380	Benzo(b,j,k)fluorantheneInPM1	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_05419_100	SPP-SI_N_GC-MS_leckelLVS3	SPO_F-SI0008R_05419_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5419	Dibenzo(ah)anthracene in PM10	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_05610_100	SPP-SI_N_GC-MS_leckelLVS3	SPO_F-SI0008R_05610_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5610	Benzo(a)anthracene in PM10	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_05655_100	SPP-SI_N_GC-MS_leckelLVS3	SPO_F-SI0008R_05655_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5655	Indeno-(1,2,3-cd)pyrene in PM	EPSG:4979	nan	nan	540	active		background	rural-regional			1	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0008R	SI0008R	M16	SPO-SI0008R_06001_100	SPP-SI_N_gravi_leckelSEQ47-50	SPO_F-SI0008R_06001_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	PM2.5	EPSG:4979	nan	nan	540	active		background	rural-regional			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0031R			SPO-SI0031R_00001_100	SPP-Unknown	SPO_F-SI0031R_00001_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	SO2	EPSG:4979	nan	nan	-999							0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0031R			SPO-SI0031R_00008_100	SPP-Unknown	SPO_F-SI0031R_00008_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	NO2	EPSG:4979	nan	nan	-999							0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0031R			SPO-SI0031R_00009_100	SPP-Unknown	SPO_F-SI0031R_00009_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	NOX as NO2	EPSG:4979	nan	nan	-999							0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0032R	SI0032R	M22	SPO-SI0032R_00007_100	SPP-SI_A_UV-P_thermo49c	SPO_F-SI0032R_00007_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	O3	EPSG:4979	nan	nan	1740	automatic	UV-P	background	rural-regional			5	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0032R	SI0032R	M22	SPO-SI0032R_00010_100	SPP-SI_A_NDIR_horibaAPMA350E	SPO_F-SI0032R_00010_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	CO	EPSG:4979	nan	nan	1740	automatic	NDIR	background	rural-regional			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0033A	SI0033A	E24	SPO-SI0033A_00001_100	SPP-SI_A_UV-FL_ML	SPO_F-SI0033A_00001_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	SO2	EPSG:4979	nan	nan	188	automatic	UV-FL	background	rural-nearcity			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0033A	SI0033A	E24	SPO-SI0033A_00005_100	SPP-SI_N_gravi_leckelLVS3	SPO_F-SI0033A_00005_100_101	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	PM10	EPSG:4979	nan	nan	188	active		background	rural-nearcity			3	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0033A	SI0033A	E24	SPO-SI0033A_00005_100	SPP-SI_A_TEOM_TEOM1400A	SPO_F-SI0033A_00005_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	PM10	EPSG:4979	nan	nan	188	automatic	TEOM	background	rural-nearcity			3	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0033A	SI0033A	E24	SPO-SI0033A_00007_100	SPP-SI_A_UV-P_thermo49c	SPO_F-SI0033A_00007_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	O3	EPSG:4979	nan	nan	188	automatic	UV-P	background	rural-nearcity			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0033A	SI0033A	E24	SPO-SI0033A_00008_100	SPP-SI_A_chemi_API200A	SPO_F-SI0033A_00008_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	NO2	EPSG:4979	nan	nan	188	automatic	chemi	background	rural-nearcity			0	-999	-999
SI	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC+01	SI.ARSO.AQ	NET-SI002A	STA-SI0033A	SI0033A	E24	SPO-SI0033A_00009_100	SPP-SI_A_chemi_API200A	SPO_F-SI0033A_00009_100_100	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	NOX as NO2	EPSG:4979	nan	nan	188	automatic	chemi	background	rural-nearcity			0	-999	-999
